time,station,latitude,longitude,pm10,pm2_5,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide,european_aqi,temperature_2m,precipitation
2026-05-04 16:00:00,Valladolid,41.6523,-4.7245,4.0,2.6,1.1,93.0,0.2,117.0,37,16.1,0.0
2026-05-04 17:00:00,Valladolid,41.6523,-4.7245,3.1,2.2,1.1,92.0,0.2,115.0,37,15.2,0.1
2026-05-04 18:00:00,Valladolid,41.6523,-4.7245,3.3,2.3,1.2,88.0,0.3,116.0,35,15.5,0.0
2026-05-04 19:00:00,Valladolid,41.6523,-4.7245,3.3,2.3,1.4,86.0,0.3,115.0,34,15.8,0.0
2026-05-04 20:00:00,Valladolid,41.6523,-4.7245,3.6,2.3,1.5,85.0,0.3,116.0,34,15.7,0.0
2026-05-04 21:00:00,Valladolid,41.6523,-4.7245,3.6,2.4,3.8,79.0,0.4,118.0,32,13.8,0.0
2026-05-04 22:00:00,Valladolid,41.6523,-4.7245,4.0,2.7,3.8,72.0,0.4,119.0,29,12.1,0.0
2026-05-04 23:00:00,Valladolid,41.6523,-4.7245,4.3,2.9,3.8,75.0,0.4,120.0,30,10.5,0.0
2026-05-05 00:00:00,Valladolid,41.6523,-4.7245,4.4,2.9,4.4,67.0,0.4,121.0,27,9.4,0.0
2026-05-05 01:00:00,Valladolid,41.6523,-4.7245,4.6,2.8,4.5,61.0,0.4,121.0,24,8.5,0.0
2026-05-05 02:00:00,Valladolid,41.6523,-4.7245,4.4,2.4,3.8,57.0,0.3,122.0,23,8.0,0.0
2026-05-05 03:00:00,Valladolid,41.6523,-4.7245,4.2,2.3,3.8,56.0,0.3,122.0,22,7.6,0.0
2026-05-05 04:00:00,Valladolid,41.6523,-4.7245,4.3,2.3,3.9,53.0,0.3,122.0,21,7.3,0.0
2026-05-05 05:00:00,Valladolid,41.6523,-4.7245,4.5,2.6,4.3,48.0,0.4,123.0,19,6.8,0.0
2026-05-05 06:00:00,Valladolid,41.6523,-4.7245,4.1,3.3,5.2,44.0,0.4,125.0,18,6.4,0.0
2026-05-05 07:00:00,Valladolid,41.6523,-4.7245,4.8,3.7,6.8,39.0,0.7,126.0,16,6.3,0.0
2026-05-05 08:00:00,Valladolid,41.6523,-4.7245,4.7,3.8,10.4,34.0,0.8,129.0,14,6.6,0.0
2026-05-05 09:00:00,Valladolid,41.6523,-4.7245,4.8,3.9,10.0,44.0,0.6,128.0,18,7.2,0.0
2026-05-05 10:00:00,Valladolid,41.6523,-4.7245,5.0,3.9,5.4,65.0,0.5,125.0,26,8.5,0.0
2026-05-05 11:00:00,Valladolid,41.6523,-4.7245,3.7,2.9,2.5,70.0,0.3,122.0,28,9.8,0.0
2026-05-05 12:00:00,Valladolid,41.6523,-4.7245,3.1,2.3,1.7,75.0,0.3,121.0,30,11.0,0.1
2026-05-05 13:00:00,Valladolid,41.6523,-4.7245,2.9,2.1,1.5,81.0,0.3,120.0,32,11.7,0.2
2026-05-05 14:00:00,Valladolid,41.6523,-4.7245,2.9,2.0,1.3,83.0,0.2,119.0,33,13.0,0.1
2026-05-05 15:00:00,Valladolid,41.6523,-4.7245,2.7,1.9,1.2,83.0,0.2,119.0,33,13.8,0.2
2026-05-05 16:00:00,Valladolid,41.6523,-4.7245,2.8,2.1,1.2,85.0,0.2,119.0,34,14.0,0.1
2026-05-05 17:00:00,Valladolid,41.6523,-4.7245,2.6,1.8,1.2,86.0,0.2,119.0,34,14.2,0.1
2026-05-05 18:00:00,Valladolid,41.6523,-4.7245,2.5,1.7,1.4,88.0,0.2,120.0,35,13.5,0.3
2026-05-05 19:00:00,Valladolid,41.6523,-4.7245,2.8,1.7,1.6,87.0,0.2,121.0,35,13.4,0.1
2026-05-05 20:00:00,Valladolid,41.6523,-4.7245,2.6,1.7,2.4,84.0,0.3,123.0,34,13.3,0.0
2026-05-05 21:00:00,Valladolid,41.6523,-4.7245,2.9,2.2,4.5,78.0,0.5,124.0,31,11.5,0.3
2026-05-05 22:00:00,Valladolid,41.6523,-4.7245,3.1,2.4,4.9,71.0,0.6,125.0,28,10.6,0.0
2026-05-05 23:00:00,Valladolid,41.6523,-4.7245,4.0,2.9,6.4,64.0,0.6,127.0,26,9.6,0.0
